1.000000000000000000e+01,4.599999999999999645e+00,7.685943273766820960e-01
2.000000000000000000e+01,1.080000000000000071e+01,6.547285010986549914e-01
3.000000000000000000e+01,1.769999999999999929e+01,5.992430349038537774e-01
4.000000000000000000e+01,2.439999999999999858e+01,5.795957222840553147e-01
