1.000000000000000000e+01,4.599999999999999645e+00,7.685943273766820960e-01
2.000000000000000000e+01,1.059999999999999964e+01,6.670818690439127563e-01
3.000000000000000000e+01,1.650000000000000000e+01,6.428243465332250661e-01
4.000000000000000000e+01,2.269999999999999929e+01,6.230015693273546207e-01
