1.000000000000000000e+01,5.899999999999999689e-02,5.992430349038538395e+01
2.000000000000000000e+01,1.590000000000000024e-01,4.447212460292751501e+01
3.000000000000000000e+01,2.600000000000000089e-01,4.079462199153158508e+01
4.000000000000000000e+01,4.010000000000000231e-01,3.526717113149862826e+01
