2.790000000000000036e+00,1.000000000000000000e+00,1.460840583919253977e+00
8.500000000000000000e+00,1.000000000000000000e+00,4.450589592585540544e+00
7.900000000000000355e+00,1.000000000000000000e+00,4.136430327226561232e+00
6.999999999999999556e-01,1.000000000000000000e+00,3.665191429188092154e-01
1.179999999999999938e+00,1.000000000000000000e+00,6.178465552059927424e-01
1.133999999999999986e+01,1.000000000000000000e+00,5.937610115284710055e+00
