1.000000000000000000e+00,3.511000000000000232e-01,1.000000000000000000e+00,2.000000000000000042e-02
2.000000000000000000e+00,3.512000000000000122e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,3.513000000000000012e-01,1.000000000000000000e+00,2.000000000000000042e-02
4.000000000000000000e+00,3.513999999999999901e-01,4.000000000000000000e+00,8.000000000000000167e-02
5.000000000000000000e+00,3.515000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,3.516000000000000236e-01,6.000000000000000000e+00,1.199999999999999956e-01
7.000000000000000000e+00,3.517000000000000126e-01,4.000000000000000000e+00,8.000000000000000167e-02
8.000000000000000000e+00,3.518000000000000016e-01,5.000000000000000000e+00,1.000000000000000056e-01
9.000000000000000000e+00,3.518999999999999906e-01,8.000000000000000000e+00,1.600000000000000033e-01
1.000000000000000000e+01,3.519999999999999796e-01,7.000000000000000000e+00,1.400000000000000133e-01
1.100000000000000000e+01,3.521000000000000241e-01,5.000000000000000000e+00,1.000000000000000056e-01
1.200000000000000000e+01,3.522000000000000131e-01,3.000000000000000000e+00,5.999999999999999778e-02
1.300000000000000000e+01,3.523000000000000020e-01,6.000000000000000000e+00,1.199999999999999956e-01
